1440.81	PVsystem.PV1	0	0	236.763
1440.81	PVsystem.PV2	0	0	236.392
1440.81	PVsystem.PV3	0	0	236.083
1440.81	PVsystem.PV4	0	0	235.746
1500.81	PVsystem.PV1	0	0	236.763
1500.81	PVsystem.PV2	0	0	236.392
1500.81	PVsystem.PV3	0	0	236.083
1500.81	PVsystem.PV4	0	0	235.746
1560.81	PVsystem.PV1	0	0	236.763
1560.81	PVsystem.PV2	0	0	236.392
1560.81	PVsystem.PV3	0	0	236.083
1560.81	PVsystem.PV4	0	0	235.746
1620.81	PVsystem.PV1	0	0	236.763
1620.81	PVsystem.PV2	0	0	236.392
1620.81	PVsystem.PV3	0	0	236.083
1620.81	PVsystem.PV4	0	0	235.746
1680.81	PVsystem.PV1	0	0	236.763
1680.81	PVsystem.PV2	0	0	236.392
1680.81	PVsystem.PV3	0	0	236.083
1680.81	PVsystem.PV4	0	0	235.746
1740.81	PVsystem.PV1	0	0	236.763
1740.81	PVsystem.PV2	0	0	236.392
1740.81	PVsystem.PV3	0	0	236.083
1740.81	PVsystem.PV4	0	0	235.746
1800.81	PVsystem.PV1	0	0	237.145
1800.81	PVsystem.PV2	0	0	236.794
1800.81	PVsystem.PV3	0	0	236.51
1800.81	PVsystem.PV4	0	0	236.197
1860.81	PVsystem.PV1	0	0	237.145
1860.81	PVsystem.PV2	0	0	236.794
1860.81	PVsystem.PV3	0	0	236.51
1860.81	PVsystem.PV4	0	0	236.197
1920.81	PVsystem.PV1	0	0	237.145
1920.81	PVsystem.PV2	0	0	236.794
1920.81	PVsystem.PV3	0	0	236.51
1920.81	PVsystem.PV4	0	0	236.197
1980.81	PVsystem.PV1	0	0	237.145
1980.81	PVsystem.PV2	0	0	236.794
1980.81	PVsystem.PV3	0	0	236.51
1980.81	PVsystem.PV4	0	0	236.197
2040.81	PVsystem.PV1	0	0	237.145
2040.81	PVsystem.PV2	0	0	236.794
2040.81	PVsystem.PV3	0	0	236.51
2040.81	PVsystem.PV4	0	0	236.197
2100.81	PVsystem.PV1	0	0	237.145
2100.81	PVsystem.PV2	0	0	236.794
2100.81	PVsystem.PV3	0	0	236.51
2100.81	PVsystem.PV4	0	0	236.197
2160.81	PVsystem.PV1	0	0	237.145
2160.81	PVsystem.PV2	0	0	236.794
2160.81	PVsystem.PV3	0	0	236.51
2160.81	PVsystem.PV4	0	0	236.197
2220.81	PVsystem.PV1	0	0	237.145
2220.81	PVsystem.PV2	0	0	236.794
2220.81	PVsystem.PV3	0	0	236.51
2220.81	PVsystem.PV4	0	0	236.197
2280.81	PVsystem.PV1	0	0	237.145
2280.81	PVsystem.PV2	0	0	236.794
2280.81	PVsystem.PV3	0	0	236.51
2280.81	PVsystem.PV4	0	0	236.197
2340.81	PVsystem.PV1	0	0	237.145
2340.81	PVsystem.PV2	0	0	236.794
2340.81	PVsystem.PV3	0	0	236.51
2340.81	PVsystem.PV4	0	0	236.197
2400.81	PVsystem.PV1	0	0	237.145
2400.81	PVsystem.PV2	0	0	236.794
2400.81	PVsystem.PV3	0	0	236.51
2400.81	PVsystem.PV4	0	0	236.197
2460.81	PVsystem.PV1	0	0	237.145
2460.81	PVsystem.PV2	0	0	236.794
2460.81	PVsystem.PV3	0	0	236.51
2460.81	PVsystem.PV4	0	0	236.197
2520.81	PVsystem.PV1	0	0	237.145
2520.81	PVsystem.PV2	0	0	236.794
2520.81	PVsystem.PV3	0	0	236.51
2520.81	PVsystem.PV4	0	0	236.197
2580.81	PVsystem.PV1	0	0	237.145
2580.81	PVsystem.PV2	0	0	236.794
2580.81	PVsystem.PV3	0	0	236.51
2580.81	PVsystem.PV4	0	0	236.197
2640.81	PVsystem.PV1	0	0	237.145
2640.81	PVsystem.PV2	0	0	236.794
2640.81	PVsystem.PV3	0	0	236.51
2640.81	PVsystem.PV4	0	0	236.197
2700.81	PVsystem.PV1	0	0	237.629
2700.81	PVsystem.PV2	0	0	237.312
2700.81	PVsystem.PV3	0	0	237.051
2700.81	PVsystem.PV4	0	0	236.759
2760.81	PVsystem.PV1	0	0	237.629
2760.81	PVsystem.PV2	0	0	237.312
2760.81	PVsystem.PV3	0	0	237.051
2760.81	PVsystem.PV4	0	0	236.759
2820.81	PVsystem.PV1	0	0	237.629
2820.81	PVsystem.PV2	0	0	237.312
2820.81	PVsystem.PV3	0	0	237.051
2820.81	PVsystem.PV4	0	0	236.759
2880.81	PVsystem.PV1	0	0	237.629
2880.81	PVsystem.PV2	0	0	237.312
2880.81	PVsystem.PV3	0	0	237.051
2880.81	PVsystem.PV4	0	0	236.759
2940.81	PVsystem.PV1	0	0	237.629
2940.81	PVsystem.PV2	0	0	237.312
2940.81	PVsystem.PV3	0	0	237.051
2940.81	PVsystem.PV4	0	0	236.759
3000.81	PVsystem.PV1	0	0	237.629
3000.81	PVsystem.PV2	0	0	237.312
3000.81	PVsystem.PV3	0	0	237.051
3000.81	PVsystem.PV4	0	0	236.759
3060.81	PVsystem.PV1	0	0	237.629
3060.81	PVsystem.PV2	0	0	237.312
3060.81	PVsystem.PV3	0	0	237.051
3060.81	PVsystem.PV4	0	0	236.759
3120.81	PVsystem.PV1	0	0	237.629
3120.81	PVsystem.PV2	0	0	237.312
3120.81	PVsystem.PV3	0	0	237.051
3120.81	PVsystem.PV4	0	0	236.759
3180.81	PVsystem.PV1	0	0	237.629
3180.81	PVsystem.PV2	0	0	237.312
3180.81	PVsystem.PV3	0	0	237.051
3180.81	PVsystem.PV4	0	0	236.759
3240.81	PVsystem.PV1	0	0	237.629
3240.81	PVsystem.PV2	0	0	237.312
3240.81	PVsystem.PV3	0	0	237.051
3240.81	PVsystem.PV4	0	0	236.759
3300.81	PVsystem.PV1	0	0	237.629
3300.81	PVsystem.PV2	0	0	237.312
3300.81	PVsystem.PV3	0	0	237.051
3300.81	PVsystem.PV4	0	0	236.759
3360.81	PVsystem.PV1	0	0	237.629
3360.81	PVsystem.PV2	0	0	237.312
3360.81	PVsystem.PV3	0	0	237.051
3360.81	PVsystem.PV4	0	0	236.759
3420.81	PVsystem.PV1	0	0	237.629
3420.81	PVsystem.PV2	0	0	237.312
3420.81	PVsystem.PV3	0	0	237.051
3420.81	PVsystem.PV4	0	0	236.759
3480.81	PVsystem.PV1	0	0	237.629
3480.81	PVsystem.PV2	0	0	237.312
3480.81	PVsystem.PV3	0	0	237.051
3480.81	PVsystem.PV4	0	0	236.759
3540.81	PVsystem.PV1	0	0	237.629
3540.81	PVsystem.PV2	0	0	237.312
3540.81	PVsystem.PV3	0	0	237.051
3540.81	PVsystem.PV4	0	0	236.759
3600.81	PVsystem.PV1	0	0	237.833
3600.81	PVsystem.PV2	0	0	237.525
3600.81	PVsystem.PV3	0	0	237.27
3600.81	PVsystem.PV4	0	0	236.984
3660.81	PVsystem.PV1	0	0	237.833
3660.81	PVsystem.PV2	0	0	237.525
3660.81	PVsystem.PV3	0	0	237.27
3660.81	PVsystem.PV4	0	0	236.984
3720.81	PVsystem.PV1	0	0	237.833
3720.81	PVsystem.PV2	0	0	237.525
3720.81	PVsystem.PV3	0	0	237.27
3720.81	PVsystem.PV4	0	0	236.984
3780.81	PVsystem.PV1	0	0	237.833
3780.81	PVsystem.PV2	0	0	237.525
3780.81	PVsystem.PV3	0	0	237.27
3780.81	PVsystem.PV4	0	0	236.984
3840.81	PVsystem.PV1	0	0	237.833
3840.81	PVsystem.PV2	0	0	237.525
3840.81	PVsystem.PV3	0	0	237.27
3840.81	PVsystem.PV4	0	0	236.984
3900.81	PVsystem.PV1	0	0	237.833
3900.81	PVsystem.PV2	0	0	237.525
3900.81	PVsystem.PV3	0	0	237.27
3900.81	PVsystem.PV4	0	0	236.984
3960.81	PVsystem.PV1	0	0	237.833
3960.81	PVsystem.PV2	0	0	237.525
3960.81	PVsystem.PV3	0	0	237.27
3960.81	PVsystem.PV4	0	0	236.984
4020.81	PVsystem.PV1	0	0	237.833
4020.81	PVsystem.PV2	0	0	237.525
4020.81	PVsystem.PV3	0	0	237.27
4020.81	PVsystem.PV4	0	0	236.984
4080.81	PVsystem.PV1	0	0	237.833
4080.81	PVsystem.PV2	0	0	237.525
4080.81	PVsystem.PV3	0	0	237.27
4080.81	PVsystem.PV4	0	0	236.984
4140.81	PVsystem.PV1	0	0	237.833
4140.81	PVsystem.PV2	0	0	237.525
4140.81	PVsystem.PV3	0	0	237.27
4140.81	PVsystem.PV4	0	0	236.984
4200.81	PVsystem.PV1	0	0	237.833
4200.81	PVsystem.PV2	0	0	237.525
4200.81	PVsystem.PV3	0	0	237.27
4200.81	PVsystem.PV4	0	0	236.984
4260.81	PVsystem.PV1	0	0	237.833
4260.81	PVsystem.PV2	0	0	237.525
4260.81	PVsystem.PV3	0	0	237.27
4260.81	PVsystem.PV4	0	0	236.984
4320.81	PVsystem.PV1	0	0	237.833
4320.81	PVsystem.PV2	0	0	237.525
4320.81	PVsystem.PV3	0	0	237.27
4320.81	PVsystem.PV4	0	0	236.984
4380.81	PVsystem.PV1	0	0	237.833
4380.81	PVsystem.PV2	0	0	237.525
4380.81	PVsystem.PV3	0	0	237.27
4380.81	PVsystem.PV4	0	0	236.984
4440.81	PVsystem.PV1	0	0	237.833
4440.81	PVsystem.PV2	0	0	237.525
4440.81	PVsystem.PV3	0	0	237.27
4440.81	PVsystem.PV4	0	0	236.984
4500.81	PVsystem.PV1	0	0	238.003
4500.81	PVsystem.PV2	0	0	237.707
4500.81	PVsystem.PV3	0	0	237.459
4500.81	PVsystem.PV4	0	0	237.177
4560.81	PVsystem.PV1	0	0	238.003
4560.81	PVsystem.PV2	0	0	237.707
4560.81	PVsystem.PV3	0	0	237.459
4560.81	PVsystem.PV4	0	0	237.177
4620.81	PVsystem.PV1	0	0	238.003
4620.81	PVsystem.PV2	0	0	237.707
4620.81	PVsystem.PV3	0	0	237.459
4620.81	PVsystem.PV4	0	0	237.177
4680.81	PVsystem.PV1	0	0	238.003
4680.81	PVsystem.PV2	0	0	237.707
4680.81	PVsystem.PV3	0	0	237.459
4680.81	PVsystem.PV4	0	0	237.177
4740.81	PVsystem.PV1	0	0	238.003
4740.81	PVsystem.PV2	0	0	237.707
4740.81	PVsystem.PV3	0	0	237.459
4740.81	PVsystem.PV4	0	0	237.177
4800.81	PVsystem.PV1	0	0	238.003
4800.81	PVsystem.PV2	0	0	237.707
4800.81	PVsystem.PV3	0	0	237.459
4800.81	PVsystem.PV4	0	0	237.177
4860.81	PVsystem.PV1	0	0	238.003
4860.81	PVsystem.PV2	0	0	237.707
4860.81	PVsystem.PV3	0	0	237.459
4860.81	PVsystem.PV4	0	0	237.177
4920.81	PVsystem.PV1	0	0	238.003
4920.81	PVsystem.PV2	0	0	237.707
4920.81	PVsystem.PV3	0	0	237.459
4920.81	PVsystem.PV4	0	0	237.177
4980.81	PVsystem.PV1	0	0	238.003
4980.81	PVsystem.PV2	0	0	237.707
4980.81	PVsystem.PV3	0	0	237.459
4980.81	PVsystem.PV4	0	0	237.177
5040.81	PVsystem.PV1	0	0	238.003
5040.81	PVsystem.PV2	0	0	237.707
5040.81	PVsystem.PV3	0	0	237.459
5040.81	PVsystem.PV4	0	0	237.177
5100.81	PVsystem.PV1	0	0	238.003
5100.81	PVsystem.PV2	0	0	237.707
5100.81	PVsystem.PV3	0	0	237.459
5100.81	PVsystem.PV4	0	0	237.177
5160.81	PVsystem.PV1	0	0	238.003
5160.81	PVsystem.PV2	0	0	237.707
5160.81	PVsystem.PV3	0	0	237.459
5160.81	PVsystem.PV4	0	0	237.177
5220.81	PVsystem.PV1	0	0	238.003
5220.81	PVsystem.PV2	0	0	237.707
5220.81	PVsystem.PV3	0	0	237.459
5220.81	PVsystem.PV4	0	0	237.177
5280.81	PVsystem.PV1	0	0	238.003
5280.81	PVsystem.PV2	0	0	237.707
5280.81	PVsystem.PV3	0	0	237.459
5280.81	PVsystem.PV4	0	0	237.177
5340.81	PVsystem.PV1	0	0	238.003
5340.81	PVsystem.PV2	0	0	237.707
5340.81	PVsystem.PV3	0	0	237.459
5340.81	PVsystem.PV4	0	0	237.177
5400.81	PVsystem.PV1	0	0	238.203
5400.81	PVsystem.PV2	0	0	237.919
5400.81	PVsystem.PV3	0	0	237.676
5400.81	PVsystem.PV4	0	0	237.396
5460.81	PVsystem.PV1	0	0	238.203
5460.81	PVsystem.PV2	0	0	237.919
5460.81	PVsystem.PV3	0	0	237.676
5460.81	PVsystem.PV4	0	0	237.396
5520.81	PVsystem.PV1	0	0	238.203
5520.81	PVsystem.PV2	0	0	237.919
5520.81	PVsystem.PV3	0	0	237.676
5520.81	PVsystem.PV4	0	0	237.396
5580.81	PVsystem.PV1	0	0	238.203
5580.81	PVsystem.PV2	0	0	237.919
5580.81	PVsystem.PV3	0	0	237.676
5580.81	PVsystem.PV4	0	0	237.396
5640.81	PVsystem.PV1	0	0	238.203
5640.81	PVsystem.PV2	0	0	237.919
5640.81	PVsystem.PV3	0	0	237.676
5640.81	PVsystem.PV4	0	0	237.396
5700.81	PVsystem.PV1	0	0	238.203
5700.81	PVsystem.PV2	0	0	237.919
5700.81	PVsystem.PV3	0	0	237.676
5700.81	PVsystem.PV4	0	0	237.396
5760.81	PVsystem.PV1	0	0	238.203
5760.81	PVsystem.PV2	0	0	237.919
5760.81	PVsystem.PV3	0	0	237.676
5760.81	PVsystem.PV4	0	0	237.396
5820.81	PVsystem.PV1	0	0	238.203
5820.81	PVsystem.PV2	0	0	237.919
5820.81	PVsystem.PV3	0	0	237.676
5820.81	PVsystem.PV4	0	0	237.396
5880.81	PVsystem.PV1	0	0	238.203
5880.81	PVsystem.PV2	0	0	237.919
5880.81	PVsystem.PV3	0	0	237.676
5880.81	PVsystem.PV4	0	0	237.396
5940.81	PVsystem.PV1	0	0	238.203
5940.81	PVsystem.PV2	0	0	237.919
5940.81	PVsystem.PV3	0	0	237.676
5940.81	PVsystem.PV4	0	0	237.396
6000.81	PVsystem.PV1	0	0	238.203
6000.81	PVsystem.PV2	0	0	237.919
6000.81	PVsystem.PV3	0	0	237.676
6000.81	PVsystem.PV4	0	0	237.396
6060.81	PVsystem.PV1	0	0	238.203
6060.81	PVsystem.PV2	0	0	237.919
6060.81	PVsystem.PV3	0	0	237.676
6060.81	PVsystem.PV4	0	0	237.396
6120.81	PVsystem.PV1	0	0	238.203
6120.81	PVsystem.PV2	0	0	237.919
6120.81	PVsystem.PV3	0	0	237.676
6120.81	PVsystem.PV4	0	0	237.396
6180.81	PVsystem.PV1	0	0	238.203
6180.81	PVsystem.PV2	0	0	237.919
6180.81	PVsystem.PV3	0	0	237.676
6180.81	PVsystem.PV4	0	0	237.396
6240.81	PVsystem.PV1	0	0	238.203
6240.81	PVsystem.PV2	0	0	237.919
6240.81	PVsystem.PV3	0	0	237.676
6240.81	PVsystem.PV4	0	0	237.396
6300.81	PVsystem.PV1	0	0	238.178
6300.81	PVsystem.PV2	0	0	237.894
6300.81	PVsystem.PV3	0	0	237.658
6300.81	PVsystem.PV4	0	0	237.388
6360.81	PVsystem.PV1	0	0	238.178
6360.81	PVsystem.PV2	0	0	237.894
6360.81	PVsystem.PV3	0	0	237.658
6360.81	PVsystem.PV4	0	0	237.388
6420.81	PVsystem.PV1	0	0	238.178
6420.81	PVsystem.PV2	0	0	237.894
6420.81	PVsystem.PV3	0	0	237.658
6420.81	PVsystem.PV4	0	0	237.388
6480.81	PVsystem.PV1	0	0	238.178
6480.81	PVsystem.PV2	0	0	237.894
6480.81	PVsystem.PV3	0	0	237.658
6480.81	PVsystem.PV4	0	0	237.388
6540.81	PVsystem.PV1	0	0	238.178
6540.81	PVsystem.PV2	0	0	237.894
6540.81	PVsystem.PV3	0	0	237.658
6540.81	PVsystem.PV4	0	0	237.388
6600.81	PVsystem.PV1	0	0	238.178
6600.81	PVsystem.PV2	0	0	237.894
6600.81	PVsystem.PV3	0	0	237.658
6600.81	PVsystem.PV4	0	0	237.388
6660.81	PVsystem.PV1	0	0	238.178
6660.81	PVsystem.PV2	0	0	237.894
6660.81	PVsystem.PV3	0	0	237.658
6660.81	PVsystem.PV4	0	0	237.388
6720.81	PVsystem.PV1	0	0	238.178
6720.81	PVsystem.PV2	0	0	237.894
6720.81	PVsystem.PV3	0	0	237.658
6720.81	PVsystem.PV4	0	0	237.388
6780.81	PVsystem.PV1	0	0	238.178
6780.81	PVsystem.PV2	0	0	237.894
6780.81	PVsystem.PV3	0	0	237.658
6780.81	PVsystem.PV4	0	0	237.388
6840.81	PVsystem.PV1	0	0	238.178
6840.81	PVsystem.PV2	0	0	237.894
6840.81	PVsystem.PV3	0	0	237.658
6840.81	PVsystem.PV4	0	0	237.388
6900.81	PVsystem.PV1	0	0	238.178
6900.81	PVsystem.PV2	0	0	237.894
6900.81	PVsystem.PV3	0	0	237.658
6900.81	PVsystem.PV4	0	0	237.388
6960.81	PVsystem.PV1	0	0	238.178
6960.81	PVsystem.PV2	0	0	237.894
6960.81	PVsystem.PV3	0	0	237.658
6960.81	PVsystem.PV4	0	0	237.388
7020.81	PVsystem.PV1	0	0	238.178
7020.81	PVsystem.PV2	0	0	237.894
7020.81	PVsystem.PV3	0	0	237.658
7020.81	PVsystem.PV4	0	0	237.388
7080.81	PVsystem.PV1	0	0	238.178
7080.81	PVsystem.PV2	0	0	237.894
7080.81	PVsystem.PV3	0	0	237.658
7080.81	PVsystem.PV4	0	0	237.388
7140.81	PVsystem.PV1	0	0	238.178
7140.81	PVsystem.PV2	0	0	237.894
7140.81	PVsystem.PV3	0	0	237.658
7140.81	PVsystem.PV4	0	0	237.388
7200.81	PVsystem.PV1	0	0	238.319
7200.81	PVsystem.PV2	0	0	238.044
7200.81	PVsystem.PV3	0	0	237.814
7200.81	PVsystem.PV4	0	0	237.553
7260.81	PVsystem.PV1	0	0	238.319
7260.81	PVsystem.PV2	0	0	238.044
7260.81	PVsystem.PV3	0	0	237.814
7260.81	PVsystem.PV4	0	0	237.553
7320.81	PVsystem.PV1	0	0	238.319
7320.81	PVsystem.PV2	0	0	238.044
7320.81	PVsystem.PV3	0	0	237.814
7320.81	PVsystem.PV4	0	0	237.553
7380.81	PVsystem.PV1	0	0	238.319
7380.81	PVsystem.PV2	0	0	238.044
7380.81	PVsystem.PV3	0	0	237.814
7380.81	PVsystem.PV4	0	0	237.553
7440.81	PVsystem.PV1	0	0	238.319
7440.81	PVsystem.PV2	0	0	238.044
7440.81	PVsystem.PV3	0	0	237.814
7440.81	PVsystem.PV4	0	0	237.553
7500.81	PVsystem.PV1	0	0	238.319
7500.81	PVsystem.PV2	0	0	238.044
7500.81	PVsystem.PV3	0	0	237.814
7500.81	PVsystem.PV4	0	0	237.553
7560.81	PVsystem.PV1	0	0	238.319
7560.81	PVsystem.PV2	0	0	238.044
7560.81	PVsystem.PV3	0	0	237.814
7560.81	PVsystem.PV4	0	0	237.553
7620.81	PVsystem.PV1	0	0	238.319
7620.81	PVsystem.PV2	0	0	238.044
7620.81	PVsystem.PV3	0	0	237.814
7620.81	PVsystem.PV4	0	0	237.553
7680.81	PVsystem.PV1	0	0	238.319
7680.81	PVsystem.PV2	0	0	238.044
7680.81	PVsystem.PV3	0	0	237.814
7680.81	PVsystem.PV4	0	0	237.553
7740.81	PVsystem.PV1	0	0	238.319
7740.81	PVsystem.PV2	0	0	238.044
7740.81	PVsystem.PV3	0	0	237.814
7740.81	PVsystem.PV4	0	0	237.553
7800.81	PVsystem.PV1	0	0	238.319
7800.81	PVsystem.PV2	0	0	238.044
7800.81	PVsystem.PV3	0	0	237.814
7800.81	PVsystem.PV4	0	0	237.553
7860.81	PVsystem.PV1	0	0	238.319
7860.81	PVsystem.PV2	0	0	238.044
7860.81	PVsystem.PV3	0	0	237.814
7860.81	PVsystem.PV4	0	0	237.553
7920.81	PVsystem.PV1	0	0	238.319
7920.81	PVsystem.PV2	0	0	238.044
7920.81	PVsystem.PV3	0	0	237.814
7920.81	PVsystem.PV4	0	0	237.553
7980.81	PVsystem.PV1	0	0	238.319
7980.81	PVsystem.PV2	0	0	238.044
7980.81	PVsystem.PV3	0	0	237.814
7980.81	PVsystem.PV4	0	0	237.553
8040.81	PVsystem.PV1	0	0	238.319
8040.81	PVsystem.PV2	0	0	238.044
8040.81	PVsystem.PV3	0	0	237.814
8040.81	PVsystem.PV4	0	0	237.553
8100.81	PVsystem.PV1	0	0	238.408
8100.81	PVsystem.PV2	0	0	238.138
8100.81	PVsystem.PV3	0	0	237.913
8100.81	PVsystem.PV4	0	0	237.652
8160.81	PVsystem.PV1	0	0	238.408
8160.81	PVsystem.PV2	0	0	238.138
8160.81	PVsystem.PV3	0	0	237.913
8160.81	PVsystem.PV4	0	0	237.652
8220.81	PVsystem.PV1	0	0	238.408
8220.81	PVsystem.PV2	0	0	238.138
8220.81	PVsystem.PV3	0	0	237.913
8220.81	PVsystem.PV4	0	0	237.652
8280.81	PVsystem.PV1	0	0	238.408
8280.81	PVsystem.PV2	0	0	238.138
8280.81	PVsystem.PV3	0	0	237.913
8280.81	PVsystem.PV4	0	0	237.652
8340.81	PVsystem.PV1	0	0	238.408
8340.81	PVsystem.PV2	0	0	238.138
8340.81	PVsystem.PV3	0	0	237.913
8340.81	PVsystem.PV4	0	0	237.652
8400.81	PVsystem.PV1	0	0	238.408
8400.81	PVsystem.PV2	0	0	238.138
8400.81	PVsystem.PV3	0	0	237.913
8400.81	PVsystem.PV4	0	0	237.652
8460.81	PVsystem.PV1	0	0	238.408
8460.81	PVsystem.PV2	0	0	238.138
8460.81	PVsystem.PV3	0	0	237.913
8460.81	PVsystem.PV4	0	0	237.652
8520.81	PVsystem.PV1	0	0	238.408
8520.81	PVsystem.PV2	0	0	238.138
8520.81	PVsystem.PV3	0	0	237.913
8520.81	PVsystem.PV4	0	0	237.652
8580.81	PVsystem.PV1	0	0	238.408
8580.81	PVsystem.PV2	0	0	238.138
8580.81	PVsystem.PV3	0	0	237.913
8580.81	PVsystem.PV4	0	0	237.652
8640.81	PVsystem.PV1	0	0	238.408
8640.81	PVsystem.PV2	0	0	238.138
8640.81	PVsystem.PV3	0	0	237.913
8640.81	PVsystem.PV4	0	0	237.652
8700.81	PVsystem.PV1	0	0	238.408
8700.81	PVsystem.PV2	0	0	238.138
8700.81	PVsystem.PV3	0	0	237.913
8700.81	PVsystem.PV4	0	0	237.652
8760.81	PVsystem.PV1	0	0	238.408
8760.81	PVsystem.PV2	0	0	238.138
8760.81	PVsystem.PV3	0	0	237.913
8760.81	PVsystem.PV4	0	0	237.652
8820.81	PVsystem.PV1	0	0	238.408
8820.81	PVsystem.PV2	0	0	238.138
8820.81	PVsystem.PV3	0	0	237.913
8820.81	PVsystem.PV4	0	0	237.652
8880.81	PVsystem.PV1	0	0	238.408
8880.81	PVsystem.PV2	0	0	238.138
8880.81	PVsystem.PV3	0	0	237.913
8880.81	PVsystem.PV4	0	0	237.652
8940.81	PVsystem.PV1	0	0	238.408
8940.81	PVsystem.PV2	0	0	238.138
8940.81	PVsystem.PV3	0	0	237.913
8940.81	PVsystem.PV4	0	0	237.652
9000.81	PVsystem.PV1	0	0	238.4
9000.81	PVsystem.PV2	0	0	238.127
9000.81	PVsystem.PV3	0	0	237.894
9000.81	PVsystem.PV4	0	0	237.626
9060.81	PVsystem.PV1	0	0	238.4
9060.81	PVsystem.PV2	0	0	238.127
9060.81	PVsystem.PV3	0	0	237.894
9060.81	PVsystem.PV4	0	0	237.626
9120.81	PVsystem.PV1	0	0	238.4
9120.81	PVsystem.PV2	0	0	238.127
9120.81	PVsystem.PV3	0	0	237.894
